"step","time","part","epoch","loss","lr","auroc","auprc","auroc_age_cond","auroc_I0002","auroc_I0006","auroc_S0001"
4280,"2026-08-01 23:02:41.172111","train",12,0.06343609094619751,0.0004187773584431074,"","","","","",""
4290,"2026-08-01 23:02:59.299901","val",12,"","",0.8021721311475408,0.24326399739207982,0.68440774408438,0.7169811320754718,0.8201676963812885,0.7999906813487194
4300,"2026-08-01 23:03:11.443801","train",13,0.45143401622772217,0.00042175756343168145,"","","","","",""
4320,"2026-08-01 23:03:12.372818","train",13,0.035087987780570984,0.00042474172641082664,"","","","","",""
4340,"2026-08-01 23:03:13.355421","train",13,0.7752083539962769,0.00042772972715460634,"","","","","",""
4360,"2026-08-01 23:03:14.367220","train",13,0.23899763822555542,0.00043072144528246824,"","","","","",""
4380,"2026-08-01 23:03:15.226367","train",13,0.3244565427303314,0.0004337167602640942,"","","","","",""
4400,"2026-08-01 23:03:16.117855","train",13,0.724955677986145,0.0004367155514242557,"","","","","",""
4420,"2026-08-01 23:03:17.079332","train",13,0.021762162446975708,0.0004397176979476769,"","","","","",""
4440,"2026-08-01 23:03:17.981257","train",13,0.5935111045837402,0.00044272307888389996,"","","","","",""
4460,"2026-08-01 23:03:18.939721","train",13,0.2999086380004883,0.00044573157315215973,"","","","","",""
4480,"2026-08-01 23:03:19.927497","train",13,0.2305522859096527,0.00044874305954626097,"","","","","",""
4500,"2026-08-01 23:03:20.858309","train",13,0.06832842528820038,0.0004517574167394614,"","","","","",""
4520,"2026-08-01 23:03:21.820931","train",13,0.2563827633857727,0.00045477452328936087,"","","","","",""
4540,"2026-08-01 23:03:22.671392","train",13,0.1513041853904724,0.00045779425764279217,"","","","","",""
4560,"2026-08-01 23:03:23.637282","train",13,0.3582076132297516,0.00046081649814071993,"","","","","",""
4580,"2026-08-01 23:03:24.532706","train",13,0.10024560242891312,0.0004638411230231406,"","","","","",""
4600,"2026-08-01 23:03:25.490976","train",13,0.3991096317768097,0.0004668680104339891,"","","","","",""
4620,"2026-08-01 23:03:26.398468","train",13,0.2583225965499878,0.00046989703842604744,"","","","","",""
4620,"2026-08-01 23:03:44.463368","val",13,"","",0.8125983606557377,0.2651404879725987,0.7366594962181667,0.7873070325900515,0.8320829655781111,0.8053023125786262
4640,"2026-08-01 23:03:56.538364","train",14,0.31040772795677185,0.00047292808496585766,"","","","","",""
4660,"2026-08-01 23:03:57.661985","train",14,0.3703717291355133,0.00047596102793863893,"","","","","",""
4680,"2026-08-01 23:03:58.647036","train",14,0.08476713299751282,0.0004789957451532067,"","","","","",""
4700,"2026-08-01 23:03:59.628891","train",14,0.026978105306625366,0.00048203211434689607,"","","","","",""
4720,"2026-08-01 23:04:00.583104","train",14,0.05368773639202118,0.00048507001319048667,"","","","","",""
4740,"2026-08-01 23:04:01.633249","train",14,0.13468042016029358,0.0004881093192931322,"","","","","",""
4760,"2026-08-01 23:04:02.486441","train",14,0.2512398660182953,0.0004911499102072906,"","","","","",""
4780,"2026-08-01 23:04:03.450540","train",14,0.4507790207862854,0.0004941916634336568,"","","","","",""
4800,"2026-08-01 23:04:04.358474","train",14,0.15405118465423584,0.0004972344564260994,"","","","","",""
4820,"2026-08-01 23:04:05.335659","train",14,0.011751443147659302,0.0005002781665965958,"","","","","",""
4840,"2026-08-01 23:04:06.352852","train",14,0.11236759275197983,0.0005033226713201733,"","","","","",""
4860,"2026-08-01 23:04:07.323447","train",14,0.12009017169475555,0.0005063678479398478,"","","","","",""
4880,"2026-08-01 23:04:08.286484","train",14,0.06716267019510269,0.0005094135737715651,"","","","","",""
4900,"2026-08-01 23:04:09.271999","train",14,0.14977484941482544,0.0005124597261091456,"","","","","",""
4920,"2026-08-01 23:04:10.219089","train",14,0.30395007133483887,0.0005155061822292258,"","","","","",""
